sample_idx,sample_id,method,position,token_id,token_text,mask_ratio,original_prob,masked_prob,prob_drop
0,0,attention,74,3469,image,0.1,0.6114145517349243,0.6663015484809875,-0.05488699674606323
0,0,attention,75,4370,shows,0.1,0.4042472243309021,0.4208177924156189,-0.016570568084716797
0,0,attention,77,24521,bicy,0.1,0.05601221323013306,0.035715121775865555,0.020297091454267502
0,0,attention,78,1812,cle,0.1,0.9986709356307983,0.9983635544776917,0.00030738115310668945
0,0,attention,81,9917,clock,0.1,0.12196710705757141,0.09985796362161636,0.022109143435955048
0,0,attention,86,9917,clock,0.1,0.7280519604682922,0.6993701457977295,0.028681814670562744
0,0,attention,88,5682,designed,0.1,0.18312722444534302,0.14655520021915436,0.03657202422618866
0,0,attention,91,5061,easily,0.1,0.16010351479053497,0.16163603961467743,-0.001532524824142456
0,0,attention,92,1220,read,0.1,0.6585995554924011,0.6723294854164124,-0.01372992992401123
0,0,attention,93,522,able,0.1,0.4536026418209076,0.4811655282974243,-0.027562886476516724
0,0,attention,96,24521,bicy,0.1,0.32370975613594055,0.3024047017097473,0.021305054426193237
0,0,attention,97,1812,cle,0.1,0.9988117218017578,0.9981375932693481,0.000674128532409668
0,0,attention,100,8036,motion,0.1,0.9968715310096741,0.9964991807937622,0.00037235021591186523
0,0,attention,74,3469,image,0.2,0.6114145517349243,0.6417811512947083,-0.030366599559783936
0,0,attention,75,4370,shows,0.2,0.4042472243309021,0.409924179315567,-0.005676954984664917
0,0,attention,77,24521,bicy,0.2,0.05601221323013306,0.04624919593334198,0.009763017296791077
0,0,attention,78,1812,cle,0.2,0.9986709356307983,0.9992080330848694,-0.0005370974540710449
0,0,attention,81,9917,clock,0.2,0.12196710705757141,0.05117306485772133,0.07079404219985008
0,0,attention,86,9917,clock,0.2,0.7280519604682922,0.7012812495231628,0.026770710945129395
0,0,attention,88,5682,designed,0.2,0.18312722444534302,0.14516103267669678,0.03796619176864624
0,0,attention,91,5061,easily,0.2,0.16010351479053497,0.15858983993530273,0.0015136748552322388
0,0,attention,92,1220,read,0.2,0.6585995554924011,0.666753351688385,-0.008153796195983887
0,0,attention,93,522,able,0.2,0.4536026418209076,0.4905935525894165,-0.03699091076850891
0,0,attention,96,24521,bicy,0.2,0.32370975613594055,0.29730427265167236,0.02640548348426819
0,0,attention,97,1812,cle,0.2,0.9988117218017578,0.9981390237808228,0.0006726980209350586
0,0,attention,100,8036,motion,0.2,0.9968715310096741,0.9967045187950134,0.00016701221466064453
0,0,attention,74,3469,image,0.3,0.6114145517349243,0.6832014322280884,-0.07178688049316406
0,0,attention,75,4370,shows,0.3,0.4042472243309021,0.41714146733283997,-0.012894243001937866
0,0,attention,77,24521,bicy,0.3,0.05601221323013306,0.021149223670363426,0.03486298955976963
0,0,attention,78,1812,cle,0.3,0.9986709356307983,0.9987311959266663,-6.026029586791992e-05
0,0,attention,81,9917,clock,0.3,0.12196710705757141,0.06755056977272034,0.054416537284851074
0,0,attention,86,9917,clock,0.3,0.7280519604682922,0.7080515623092651,0.0200003981590271
0,0,attention,88,5682,designed,0.3,0.18312722444534302,0.12607808411121368,0.057049140334129333
0,0,attention,91,5061,easily,0.3,0.16010351479053497,0.1489669233560562,0.01113659143447876
0,0,attention,92,1220,read,0.3,0.6585995554924011,0.6603447794914246,-0.0017452239990234375
0,0,attention,93,522,able,0.3,0.4536026418209076,0.48942190408706665,-0.03581926226615906
0,0,attention,96,24521,bicy,0.3,0.32370975613594055,0.29204657673835754,0.03166317939758301
0,0,attention,97,1812,cle,0.3,0.9988117218017578,0.9975341558456421,0.0012775659561157227
0,0,attention,100,8036,motion,0.3,0.9968715310096741,0.9966114163398743,0.0002601146697998047
0,0,attention,74,3469,image,0.4,0.6114145517349243,0.7035363912582397,-0.09212183952331543
0,0,attention,75,4370,shows,0.4,0.4042472243309021,0.4350021779537201,-0.030754953622817993
0,0,attention,77,24521,bicy,0.4,0.05601221323013306,0.006511887535452843,0.049500325694680214
0,0,attention,78,1812,cle,0.4,0.9986709356307983,0.9986673593521118,3.5762786865234375e-06
0,0,attention,81,9917,clock,0.4,0.12196710705757141,0.013778267428278923,0.10818883962929249
0,0,attention,86,9917,clock,0.4,0.7280519604682922,0.6783434152603149,0.049708545207977295
0,0,attention,88,5682,designed,0.4,0.18312722444534302,0.10491502285003662,0.0782122015953064
0,0,attention,91,5061,easily,0.4,0.16010351479053497,0.1488335132598877,0.011270001530647278
0,0,attention,92,1220,read,0.4,0.6585995554924011,0.6360827684402466,0.02251678705215454
0,0,attention,93,522,able,0.4,0.4536026418209076,0.5088127255439758,-0.05521008372306824
0,0,attention,96,24521,bicy,0.4,0.32370975613594055,0.2673346996307373,0.05637505650520325
0,0,attention,97,1812,cle,0.4,0.9988117218017578,0.9976636171340942,0.0011481046676635742
0,0,attention,100,8036,motion,0.4,0.9968715310096741,0.9963889122009277,0.0004826188087463379
0,0,attention,74,3469,image,0.5,0.6114145517349243,0.6509547829627991,-0.039540231227874756
0,0,attention,75,4370,shows,0.5,0.4042472243309021,0.47640669345855713,-0.07215946912765503
0,0,attention,77,24521,bicy,0.5,0.05601221323013306,0.002776033477857709,0.05323617975227535
0,0,attention,78,1812,cle,0.5,0.9986709356307983,0.9984048008918762,0.00026613473892211914
0,0,attention,81,9917,clock,0.5,0.12196710705757141,0.0023477852810174227,0.11961932177655399
0,0,attention,86,9917,clock,0.5,0.7280519604682922,0.6652674674987793,0.06278449296951294
0,0,attention,88,5682,designed,0.5,0.18312722444534302,0.10722029209136963,0.07590693235397339
0,0,attention,91,5061,easily,0.5,0.16010351479053497,0.1397082805633545,0.02039523422718048
0,0,attention,92,1220,read,0.5,0.6585995554924011,0.6366754770278931,0.021924078464508057
0,0,attention,93,522,able,0.5,0.4536026418209076,0.5133410692214966,-0.05973842740058899
0,0,attention,96,24521,bicy,0.5,0.32370975613594055,0.32012495398521423,0.0035848021507263184
0,0,attention,97,1812,cle,0.5,0.9988117218017578,0.9978413581848145,0.0009703636169433594
0,0,attention,100,8036,motion,0.5,0.9968715310096741,0.9964193105697632,0.00045222043991088867
0,0,random,74,3469,image,0.1,0.6114145517349243,0.6821744441986084,-0.07075989246368408
0,0,random,75,4370,shows,0.1,0.4042472243309021,0.3843955099582672,0.019851714372634888
0,0,random,77,24521,bicy,0.1,0.05601221323013306,0.03814667463302612,0.017865538597106934
