sample_idx,sample_id,method,position,token_id,token_text,mask_ratio,original_prob,masked_prob,prob_drop
0,0,attention,603,319,A,0.1,0.49974536895751953,0.47563591599464417,0.024109452962875366
0,0,attention,604,3802,close,0.1,0.11103174090385437,0.08116712421178818,0.029864616692066193
0,0,attention,605,701,up,0.1,0.7660565972328186,0.7849954962730408,-0.018938899040222168
0,0,attention,606,310,of,0.1,0.7238394618034363,0.7095655798912048,0.014273881912231445
0,0,attention,607,263,a,0.1,0.6754487156867981,0.6606959700584412,0.014752745628356934
0,0,attention,608,18873,neck,0.1,0.24578647315502167,0.14203521609306335,0.10375125706195831
0,0,attention,609,411,with,0.1,0.19766180217266083,0.1623391956090927,0.035322606563568115
0,0,attention,610,263,a,0.1,0.48877057433128357,0.47146081924438477,0.017309755086898804
0,0,attention,611,301,l,0.1,0.07647009938955307,0.08835971355438232,-0.011889614164829254
0,0,attention,612,3427,ump,0.1,0.7915875911712646,0.6165335774421692,0.17505401372909546
0,0,attention,613,297,in,0.1,0.23700791597366333,0.25193601846694946,-0.014928102493286133
0,0,attention,614,278,the,0.1,0.48857977986335754,0.5474047064781189,-0.05882492661476135
0,0,attention,615,20961,thro,0.1,0.16293957829475403,0.12483540922403336,0.03810416907072067
0,0,attention,616,271,at,0.1,0.9936026930809021,0.9916127920150757,0.001989901065826416
0,0,attention,617,29889,.,0.1,0.5830087661743164,0.6378821134567261,-0.05487334728240967
0,0,attention,603,319,A,0.2,0.49974536895751953,0.4731599986553192,0.026585370302200317
0,0,attention,604,3802,close,0.2,0.11103174090385437,0.05540207400918007,0.0556296668946743
0,0,attention,605,701,up,0.2,0.7660565972328186,0.7766467332839966,-0.010590136051177979
0,0,attention,606,310,of,0.2,0.7238394618034363,0.7147630453109741,0.009076416492462158
0,0,attention,607,263,a,0.2,0.6754487156867981,0.6215947270393372,0.05385398864746094
0,0,attention,608,18873,neck,0.2,0.24578647315502167,0.06933809071779251,0.17644838243722916
