sample_idx,sample_id,method,position,token_id,token_text,mask_ratio,original_prob,masked_prob,prob_drop
0,0,attention,294,236776,A,0.1,0.9704192876815796,0.9012250304222107,0.0691942572593689
0,0,attention,295,11285,vintage,0.1,0.7360142469406128,0.9626915454864502,-0.2266772985458374
0,0,attention,296,236772,-,0.1,0.8487694263458252,0.8746209144592285,-0.02585148811340332
0,0,attention,297,52728,inspired,0.1,0.9524857997894287,0.9889681935310364,-0.036482393741607666
0,0,attention,298,11072,clock,0.1,0.49737870693206787,0.4815061688423157,0.015872538089752197
0,0,attention,299,18482,featuring,0.1,0.550780713558197,0.1801387220621109,0.3706419914960861
0,0,attention,300,496,a,0.1,0.9992498755455017,0.9988160133361816,0.00043386220932006836
0,0,attention,301,30979,bicycle,0.1,0.6633298993110657,0.3769826292991638,0.28634727001190186
0,0,attention,302,1702,design,0.1,0.9240347146987915,0.9068635106086731,0.017171204090118408
0,0,attention,303,13586,adds,0.1,0.9446187019348145,0.9348923563957214,0.009726345539093018
0,0,attention,304,496,a,0.1,0.9998457431793213,0.9998613595962524,-1.5616416931152344e-05
0,0,attention,305,4709,unique,0.1,0.41582345962524414,0.10427398234605789,0.31154947727918625
0,0,attention,306,532,and,0.1,0.9224616289138794,0.922513484954834,-5.1856040954589844e-05
0,0,attention,307,96009,nostalgic,0.1,0.6331202387809753,0.30225950479507446,0.3308607339859009
0,0,attention,308,6374,touch,0.1,0.9929338693618774,0.9854437708854675,0.007490098476409912
0,0,attention,309,531,to,0.1,0.999984860420227,0.9999828338623047,2.0265579223632812e-06
0,0,attention,310,1027,any,0.1,0.9999630451202393,0.9982060194015503,0.0017570257186889648
0,0,attention,311,2557,space,0.1,0.775370180606842,0.9624645113945007,-0.1870943307876587
0,0,attention,312,236761,.,0.1,0.9999896287918091,0.999985933303833,3.6954879760742188e-06
0,0,attention,294,236776,A,0.2,0.9704192876815796,0.7696249485015869,0.20079433917999268
0,0,attention,295,11285,vintage,0.2,0.7360142469406128,0.9644774198532104,-0.22846317291259766
0,0,attention,296,236772,-,0.2,0.8487694263458252,0.95054692029953,-0.10177749395370483
0,0,attention,297,52728,inspired,0.2,0.9524857997894287,0.9947525262832642,-0.04226672649383545
0,0,attention,298,11072,clock,0.2,0.49737870693206787,0.888043224811554,-0.3906645178794861
0,0,attention,299,18482,featuring,0.2,0.550780713558197,0.2181684970855713,0.33261221647262573
0,0,attention,300,496,a,0.2,0.9992498755455017,0.9970449805259705,0.00220489501953125
0,0,attention,301,30979,bicycle,0.2,0.6633298993110657,0.9731035232543945,-0.30977362394332886
0,0,attention,302,1702,design,0.2,0.9240347146987915,0.7634562253952026,0.16057848930358887
0,0,attention,303,13586,adds,0.2,0.9446187019348145,0.09871193021535873,0.8459067717194557
0,0,attention,304,496,a,0.2,0.9998457431793213,0.999745786190033,9.995698928833008e-05
0,0,attention,305,4709,unique,0.2,0.41582345962524414,0.04242156073451042,0.3734018988907337
0,0,attention,306,532,and,0.2,0.9224616289138794,0.7746323943138123,0.14782923460006714
0,0,attention,307,96009,nostalgic,0.2,0.6331202387809753,0.4044783413410187,0.22864189743995667
0,0,attention,308,6374,touch,0.2,0.9929338693618774,0.990931510925293,0.0020023584365844727
0,0,attention,309,531,to,0.2,0.999984860420227,0.9999024868011475,8.237361907958984e-05
0,0,attention,310,1027,any,0.2,0.9999630451202393,0.9963930249214172,0.0035700201988220215
0,0,attention,311,2557,space,0.2,0.775370180606842,0.9522793889045715,-0.1769092082977295
0,0,attention,312,236761,.,0.2,0.9999896287918091,0.9999847412109375,4.887580871582031e-06
0,0,attention,294,236776,A,0.4,0.9704192876815796,0.49817386269569397,0.4722454249858856
0,0,attention,295,11285,vintage,0.4,0.7360142469406128,0.9921367168426514,-0.2561224699020386
0,0,attention,296,236772,-,0.4,0.8487694263458252,0.4184572100639343,0.43031221628189087
0,0,attention,297,52728,inspired,0.4,0.9524857997894287,0.9958718419075012,-0.04338604211807251
0,0,attention,298,11072,clock,0.4,0.49737870693206787,0.8833629488945007,-0.38598424196243286
0,0,attention,299,18482,featuring,0.4,0.550780713558197,0.0004826123476959765,0.550298101210501
0,0,attention,300,496,a,0.4,0.9992498755455017,0.9988343119621277,0.00041556358337402344
0,0,attention,301,30979,bicycle,0.4,0.6633298993110657,0.9981971383094788,-0.3348672389984131
0,0,attention,302,1702,design,0.4,0.9240347146987915,0.2657276391983032,0.6583070755004883
0,0,attention,303,13586,adds,0.4,0.9446187019348145,0.8941296339035034,0.050489068031311035
0,0,attention,304,496,a,0.4,0.9998457431793213,0.9997398257255554,0.00010591745376586914
0,0,attention,305,4709,unique,0.4,0.41582345962524414,0.006222505122423172,0.40960095450282097
0,0,attention,306,532,and,0.4,0.9224616289138794,0.8777700662612915,0.04469156265258789
0,0,attention,307,96009,nostalgic,0.4,0.6331202387809753,0.41577327251434326,0.21734696626663208
0,0,attention,308,6374,touch,0.4,0.9929338693618774,0.9846495985984802,0.008284270763397217
0,0,attention,309,531,to,0.4,0.999984860420227,0.9998188614845276,0.0001659989356994629
0,0,attention,310,1027,any,0.4,0.9999630451202393,0.9987335801124573,0.0012294650077819824
0,0,attention,311,2557,space,0.4,0.775370180606842,0.9701003432273865,-0.19473016262054443
0,0,attention,312,236761,.,0.4,0.9999896287918091,0.9998018145561218,0.00018781423568725586
0,0,attention,294,236776,A,0.3,0.9704192876815796,0.9754993915557861,-0.005080103874206543
0,0,attention,295,11285,vintage,0.3,0.7360142469406128,0.9478310346603394,-0.21181678771972656
0,0,attention,296,236772,-,0.3,0.8487694263458252,0.5462676882743835,0.30250173807144165
0,0,attention,297,52728,inspired,0.3,0.9524857997894287,0.9988173842430115,-0.046331584453582764
0,0,attention,298,11072,clock,0.3,0.49737870693206787,0.9826046824455261,-0.48522597551345825
0,0,attention,299,18482,featuring,0.3,0.550780713558197,1.3700455383514054e-06,0.5507793435126587
