sample_idx,sample_id,method,position,token_id,token_text,mask_ratio,original_prob,masked_prob,prob_drop
0,0,attention,295,1692,CT,0.1,0.8536636829376221,0.6978592872619629,0.15580439567565918
0,0,attention,296,13952,scan,0.1,0.7224071621894836,0.8624498248100281,-0.14004266262054443
0,0,attention,297,529,of,0.1,0.7519294023513794,0.11100587248802185,0.6409235298633575
0,0,attention,298,506,the,0.1,0.9999998807907104,0.9999995231628418,3.5762786865234375e-07
0,0,attention,299,2228,head,0.1,0.9262732267379761,0.003995147068053484,0.9222780796699226
0,0,attention,300,29350,demonstrates,0.1,0.7695260643959045,0.8887467980384827,-0.11922073364257812
0,0,attention,301,496,a,0.1,0.9975211024284363,0.9986721277236938,-0.0011510252952575684
0,0,attention,302,2455,large,0.1,0.9920699000358582,0.2506163418292999,0.7414535582065582
0,0,attention,303,236764,",",0.1,0.9878756403923035,0.9937286376953125,-0.005852997303009033
0,0,attention,304,56111,heterogeneous,0.1,0.9589968323707581,0.523889422416687,0.43510740995407104
0,0,attention,305,3413,mass,0.1,0.9898035526275635,0.9892751574516296,0.0005283951759338379
0,0,attention,306,2351,within,0.1,0.6632494926452637,0.6181644201278687,0.04508507251739502
0,0,attention,307,506,the,0.1,0.9999988079071045,0.9999943971633911,4.410743713378906e-06
0,0,attention,308,1447,right,0.1,0.5858003497123718,0.9324455857276917,-0.3466452360153198
0,0,attention,309,944,par,0.1,0.5284436345100403,0.039959460496902466,0.4884841740131378
0,0,attention,310,80860,otid,0.1,0.9999250173568726,0.9998685121536255,5.650520324707031e-05
0,0,attention,311,33359,gland,0.1,0.9992092251777649,0.9998459815979004,-0.000636756420135498
0,0,attention,312,236764,",",0.1,0.7696647047996521,0.804388165473938,-0.03472346067428589
0,0,attention,313,607,with,0.1,0.5038037300109863,0.19906258583068848,0.30474114418029785
0,0,attention,314,12989,surrounding,0.1,0.5783588290214539,0.4458664059638977,0.13249242305755615
0,0,attention,315,35668,inflammatory,0.1,0.775564432144165,0.659009575843811,0.116554856300354
0,0,attention,316,3731,changes,0.1,0.9381591081619263,0.968117892742157,-0.029958784580230713
0,0,attention,317,236761,.,0.1,0.7710115313529968,0.9073833227157593,-0.13637179136276245
0,0,attention,295,1692,CT,0.2,0.8536636829376221,0.9423639178276062,-0.08870023488998413
0,0,attention,296,13952,scan,0.2,0.7224071621894836,0.5405166745185852,0.18189048767089844
0,0,attention,297,529,of,0.2,0.7519294023513794,0.20881308615207672,0.5431163161993027
0,0,attention,298,506,the,0.2,0.9999998807907104,0.9999994039535522,4.76837158203125e-07
0,0,attention,299,2228,head,0.2,0.9262732267379761,0.3666594326496124,0.5596137940883636
0,0,attention,300,29350,demonstrates,0.2,0.7695260643959045,0.7235242128372192,0.0460018515586853
0,0,attention,301,496,a,0.2,0.9975211024284363,0.9977744221687317,-0.00025331974029541016
0,0,attention,302,2455,large,0.2,0.9920699000358582,0.9631569981575012,0.028912901878356934
0,0,attention,303,236764,",",0.2,0.9878756403923035,0.9975727200508118,-0.0096970796585083
0,0,attention,304,56111,heterogeneous,0.2,0.9589968323707581,0.49214503169059753,0.4668518006801605
0,0,attention,305,3413,mass,0.2,0.9898035526275635,0.7884146571159363,0.2013888955116272
0,0,attention,306,2351,within,0.2,0.6632494926452637,0.6485510468482971,0.014698445796966553
0,0,attention,307,506,the,0.2,0.9999988079071045,0.9999842643737793,1.4543533325195312e-05
0,0,attention,308,1447,right,0.2,0.5858003497123718,0.7287532091140747,-0.14295285940170288
0,0,attention,309,944,par,0.2,0.5284436345100403,0.00015452210209332407,0.528289112407947
0,0,attention,310,80860,otid,0.2,0.9999250173568726,0.9997796416282654,0.00014537572860717773
0,0,attention,311,33359,gland,0.2,0.9992092251777649,0.9992432594299316,-3.403425216674805e-05
0,0,attention,312,236764,",",0.2,0.7696647047996521,0.7227070927619934,0.04695761203765869
0,0,attention,313,607,with,0.2,0.5038037300109863,0.1776694804430008,0.32613424956798553
0,0,attention,314,12989,surrounding,0.2,0.5783588290214539,0.06335407495498657,0.5150047540664673
0,0,attention,315,35668,inflammatory,0.2,0.775564432144165,0.568726122379303,0.20683830976486206
